id,budget,revenue,release_year,director
11949,0,0,1982,Terry Hughes
10275,0,0,1982,Cheung Yam-Yim
27273,0,0,1982,Jules Bass
47886,0,1198346,1982,Juan Piquer Simón
24266,3500000,20659423,1982,George T. Miller
47955,8000000,0,1982,Samuel Fuller
27726,0,0,1982,Larry Cohen
30060,0,0,1982,Martin Rosen
10831,0,0,1982,Peter Greenaway
41378,0,0,1982,Chang Cheh
39899,32000000,0,1982,Brian Trenchard-Smith
20980,0,0,1982,Slava Tsukerman
27813,35000,0,1982,Frank Henenlotter
31044,0,0,1982,Richard Benjamin
27380,0,0,1982,Hal Needham
13776,0,0,1982,Barry Levinson
27475,0,0,1982,Amy Holden Jones
49483,0,0,1982,Clive Donner
42251,0,0,1982,Allan Holzman
19415,0,0,1982,Randal Kleiser
31858,0,0,1982,Alan Clarke
47957,0,0,1982,Joe Giannone
32336,0,0,1982,Eldar Ryazanov
37165,60000000,264118201,1998,Peter Weir
95,140000000,553799566,1998,Michael Bay
10674,90000000,304320254,1998,Tony Bancroft
36647,45000000,131183530,1998,Stephen Norrington
115,15000000,27739163,1998,Joel Coen
857,70000000,481840909,1998,Steven Spielberg
9732,0,0,1998,Darrell Rooney
2109,33000000,244386864,1998,Brett Ratner
9487,120000000,363398565,1998,John Lasseter
9837,70000000,218613188,1998,Brenda Chapman
8916,60000000,171757863,1998,Eric Darnell
10216,35000000,0,1998,Peter Medak
8195,55000000,41610884,1998,John Frankenheimer
2666,27000000,27200316,1998,Alex Proyas
13761,0,0,1998,Tom Ellery
617,20000000,67200000,1998,John McNaughton
544,23000000,369884651,1998,Bobby Farrelly
846,66000000,189198313,1998,Rob Bowman
73,20000000,23875127,1998,Tony Kaye
12159,85000000,71485043,1998,Vincent Ward
9798,90000000,250649836,1998,Tony Scott
9313,0,0,1998,Randall Wallace
8656,75000000,140464664,1998,Mimi Leder
2157,80000000,136159423,1998,Stephen Hopkins
9631,50000000,44547681,1998,F. Gary Gray
297,90000000,142940100,1998,Martin Brest
944,140000000,285444603,1998,Richard Donner
3600,65000000,40002112,1998,Danny Cannon
929,130000000,379014294,1998,Roland Emmerich
6435,75000000,46683377,1998,Griffin Dunne
10153,75000000,13100000,1998,Barry Levinson
6068,70000000,164000000,1998,Ivan Reitman
1878,18500000,10680275,1998,Terry Gilliam
1934,25000000,289317794,1998,John Madden
9342,95000000,250288523,1998,Martin Campbell
10663,23000000,185991646,1998,Frank Coraci
1965,60000000,128038368,1998,Andrew Davis
473,60000,3221152,1998,Darren Aronofsky
795,55000000,198685114,1998,Brad Silberling
9820,0,0,1998,Nancy Meyers
8741,52000000,98126565,1998,Terrence Malick
9745,27000000,0,1998,Troy Miller
11551,40000000,54682547,1998,Joe Dante
3050,71000000,294456605,1998,Betty Thomas
200,70000000,118000000,1998,Jonathan Frakes
9489,65000000,250821495,1998,Nora Ephron
11808,60000000,102367405,1998,Stuart Baird
4518,30000000,82150642,1998,Shekhar Kapur
1389,48000000,77745568,1998,Steven Soderbergh
11003,18000000,123306987,1998,Frank Coraci
11545,0,0,1998,Wes Anderson
9454,26000000,65705772,1998,Andy Tennant
10312,50000000,202292902,1998,Tom Shadyac
9411,0,25232289,1998,Gregory Hoblit
9877,14000000,72527595,1998,Jamie Blanks
18937,0,0,1998,Frederik Du Chau
10220,12000000,22921898,1998,John Dahl
4415,0,14096321,1998,Bille August
9424,15000000,17507368,1998,David Nutter
9447,90000000,69131860,1998,George Miller
10941,0,0,1998,Jesús Salvador Treviño
100,1350000,3897569,1998,Guy Ritchie
11508,0,0,1998,Dave Payne
17037,30000000,0,1998,Arlene Sanford
9441,0,0,1998,Chris Columbus
9429,17000000,30331165,1998,John Fortenberry
547,60000000,186883563,1998,Robert Redford
9822,90000000,0,1998,Ron Underwood
9715,0,0,1998,Forest Whitaker
11932,25000000,50671850,1998,Ronny Yu
9945,20000000,0,1998,John Carpenter
3682,13000000,16757163,1998,Mark Christopher
9410,25000000,55494066,1998,Alfonso Cuarón
20235,0,0,1998,Cullen Blaine
9882,70000000,116672912,1998,Edward Zwick
8688,73000000,103891409,1998,Brian De Palma
9827,0,5624282,1998,Joe Chappelle
9440,65000000,0,1998,Mike Nichols
10215,6000000,58000000,1998,Peter Howitt
17337,0,0,1998,Charles Grosvenor
26269,0,0,1998,Robert Benton
16980,8000000,0,1998,Whit Stillman
9320,60000000,48522832,1998,Jeremiah S. Chechik
24793,0,0,1998,Roger Young
8838,60000000,0,1998,Harold Becker
22796,20000000,18253415,1998,Mark Steven Johnson
9448,13000000,27007143,1998,Kirk Wong
2657,0,0,1998,Gary Ross
11568,28000000,14051384,1998,John Landis
9469,25000000,21567853,1998,Spike Lee
11258,70000000,19870567,1998,Mikael Salomon
9422,70000000,56702901,1998,Steven Zaillian
33719,0,0,1998,William R. Kowalchuk Jr.
14533,0,0,1998,Michael Cristofer
10683,3000000,2807390,1998,Todd Solondz
11702,30000000,19204929,1998,Antoine Fuqua
9458,50000000,0,1998,Barbet Schroeder
1808,0,1053788,1998,Todd Haynes
6396,0,299200,1998,James Merendino
46992,0,0,1998,Anand Tucker
3513,20000000,0,1998,Peter MacDonald
18316,0,0,1998,Kevin Hooks
28302,0,0,1998,Richard Rich
9276,15000000,40283321,1998,Robert Rodriguez
825,20000000,3970078,1998,Willard Carroll
9821,0,0,1998,Peter Chelsom
9466,0,0,1998,Woody Allen
9033,0,0,1998,Greg Spence
14013,0,7027290,1998,David Zucker
9812,0,0,1998,Skip Woods
9713,60000000,0,1998,Stephen Herek
7096,0,0,1998,Steve Barron
16146,650000,0,1998,Don Coscarelli
15805,0,0,1998,Boyd Kirkland
15037,10000000,25605015,1998,Harry Elfont
11675,17000000,55041738,1998,Steve Miner
11252,60000000,37141130,1998,Gus Van Sant
12706,0,0,1998,Mike Hodges
2042,10000000,0,1998,Predrag Antonijević
9457,45000000,11203026,1998,Stephen Sommers
14283,18000000,9495408,1998,François Girard
10223,0,0,1998,Sam Raimi
10029,30000000,9898412,1998,Peter Berg
9425,75000000,14567883,1998,Paul W.S. Anderson
6058,25000000,0,1998,Dean Semler
9844,5000000,5879254,1998,Don Roos
37636,0,1929168,1998,Lisa Cholodenko
8583,0,0,1998,Marshall Herskovitz
39345,0,0,1998,Sean McNamara
36136,0,0,1998,Larry Clark
30949,0,0,1998,Volker Schlöndorff
31473,0,0,1998,Larry Latham
14557,0,0,1998,Alan Cohn
50942,0,0,1998,Stuart Gillard
9771,0,3572443,1998,John Warren
9452,30000000,29202884,1998,Warren Beatty
14444,0,100491683,1998,Norton Virgien
12488,0,0,1998,Robert Altman
35680,0,0,1998,Daisy von Scherler Mayer
13151,0,0,1998,Hiroshi Aoyama
17915,0,15,1998,Randa Haines
8129,0,0,1998,Ken Loach
10616,0,0,1998,Wei Tung
12538,0,13035599,1998,Penelope Spheeris
17941,0,0,1998,Johathan Darby
9464,1500000,2375097,1998,Vincent Gallo
9490,8000000,17460020,1998,Tamra Davis
1448,0,0,1998,Po-Chih Leong
22318,0,0,1998,David Veloz
3033,10000000,6451628,1998,Bill Condon
22256,25000000,777423,1998,Robert Towne
4975,0,0,1998,John Maybury
9835,10000000,19000000,1998,Jim Abrahams
21661,0,10224116,1998,Richard Martin
16148,5000000,1980338,1998,Jake Kasdan
27850,0,0,1998,Duwayne Dunham
10940,0,0,1998,Michael Vejar
19154,0,0,1998,Kevin Tenney
24746,2000000,124494,1998,Lance Mungia
12888,0,0,1998,Hype Williams
11660,0,0,1998,Christopher Nolan
10278,0,0,1998,Joseph Ruben
16365,0,0,1998,Ernest R. Dickerson
15162,0,0,1998,John Henderson
10593,0,0,1998,Dario Argento
4927,1500000,870751,1998,David Moreton
37498,33000000,0,1998,Tsui Hark
10162,0,0,1998,Kirk Jones
21736,0,76447420,1998,David Breashears
14577,0,0,1998,Bob Saget
24525,0,0,1998,Anthony Drazan
19381,0,0,1998,Sarah Kernochan
12257,15000000,10443316,1998,Dean Parisot
11855,0,0,1998,John Waters
45242,0,0,1998,Charles T. Kanganis
38017,0,0,1998,David Carson
27791,1100000,631221,1998,John Pieplow
12229,0,0,1998,Paul McGuigan
17127,15000000,46905889,1998,Nicholas Hytner
11603,0,0,1998,Jeff Bleckner
66892,0,0,1998,Russell Mulcahy
47881,0,7985929,1998,Michael Lehmann
33271,0,0,1998,Tibor Takács
42807,27000000,76000000,1998,Richard Linklater
33644,20000000,37672350,1998,Kevin Rodney Sullivan
1618,0,0,1998,Brian Gibson
27472,0,0,1998,Howard Deutch
8545,0,0,1998,Mark Herman
31220,0,0,1998,Todd Holland
15043,0,0,1998,Greg Beeman
36606,0,0,1998,Sarah Kelly
20546,0,0,1998,Jack Gold
23319,0,0,1998,Marty Callner
13907,0,0,1998,Nick Broomfield
44625,1000000,0,1998,Dan Rosen
14342,0,0,1998,Christopher Guest
24584,0,0,1998,Simon Shore
26618,0,0,1998,David Dobkin
14662,5000000,0,1998,Tamara Jenkins
25751,0,0,1998,Ethan Wiley
24269,8000000,0,1998,Allan Arkush
32302,0,0,1998,Sean McNamara
17074,0,0,1998,Toshihiko Masuda
36568,0,0,1998,John Roberts
17263,0,0,1998,Rowdy Herrington
56195,0,0,1998,Alan Metter
31622,0,0,1998,Franc Roddam
21430,0,0,1998,Abel Ferrara
16129,0,0,1998,Don McKellar
51216,0,0,1998,Vikram Bhatt
10144,40000000,211343479,1989,Ron Clements
89,48000000,474171806,1989,Steven Spielberg
639,16000000,92823546,1989,Rob Reiner
268,35000000,411348924,1989,Tim Burton
165,40000000,332000000,1989,Robert Zemeckis
207,16400000,235860116,1989,Peter Weir
2978,37000000,215394738,1989,Ivan Reitman
709,32000000,156167015,1989,John Glen
5825,27000000,71320000,1989,Jeremiah S. Chechik
9665,18000000,26828365,1989,Edward Zwick
2756,70000000,90000098,1989,James Cameron
942,25000000,227853986,1989,Richard Donner
9618,55000000,63408614,1989,Andrei Konchalovsky
1648,10000000,40485039,1989,Stephen Herek
9494,7500000,296000000,1989,Amy Heckerling
9354,32000000,222724172,1989,Joe Johnston
172,30000000,70200000,1989,William Shatner
10222,1500000,14697005,1989,Mark DiSalle
10160,8000000,22168359,1989,Stephen Hopkins
10134,500000,10166459,1989,Albert Pyun
11974,18000000,36602000,1989,Joe Dante
8913,11500000,57469467,1989,Mary Lambert
10495,0,38956288,1989,John G. Avildsen
11185,18000000,46908987,1989,Arthur Hiller
2604,14000000,161001698,1989,Oliver Stone
2616,15000000,79258538,1989,John Hughes
14372,0,15704614,1989,George P. Cosmatos
1412,1200000,0,1989,Steven Soderbergh
9942,11000000,49797148,1989,David S. Ward
5971,20000000,0,1989,Neil Jordan
8491,6500000,30218387,1989,Ted Kotcheff
1552,0,126297830,1989,Ron Howard
10345,18598420,78247647,1989,Rod Daniel
10142,22500000,18671317,1989,Brian De Palma
249,0,0,1989,Danny DeVito
238751,0,1700000,1989,Robert Radler
9972,24000000,0,1989,John Flynn
8867,0,0,1989,Mark Goldblatt
11718,0,0,1989,Paul Flaherty
10283,5000000,14000000,1989,Rob Hedden
11352,31000000,74134790,1989,Steven Spielberg
11895,0,11567217,1989,Peter Bonerz
10344,0,38903179,1989,Chris Walas
24739,3000000,1145404,1989,Steve De Jarnatt
6951,0,71079915,1989,Roger Spottiswoode
7452,0,0,1989,Peter Greenaway
14550,0,0,1989,Howard Zieff
11497,13800000,27100027,1989,Don Bluth
19124,0,2345628,1989,Phillip Noyce
9085,30000000,60864870,1989,Eddie Murphy
12150,19000000,110879513,1989,Harold Becker
15433,0,0,1989,Brian Cosgrove
10493,10000000,7825000,1989,Phillip Noyce
11342,7000000,0,1989,Steve Miner
505,0,7237794,1989,Walter Hill
12521,5000000,16554699,1989,Wes Craven
14776,0,0,1989,Bruce Robinson
403,7500000,145793296,1989,Bruce Beresford
86962,0,0,1989,Dwight H. Little
11562,19000000,18254702,1989,Woody Allen
4105,30000000,45892212,1989,Ridley Scott
28165,0,0,1989,Michael Herz
22611,0,0,1989,Masami Hata
9686,15000000,0,1989,Woody Allen
5203,7000000,0,1989,Zalman King
19236,787000,0,1989,Alejandro Jodorowsky
10875,13000000,0,1989,Steve Kloves
10860,0,95904091,1989,Herbert Ross
10161,645180,14743391,1989,Jim Sheridan
11607,0,8143225,1989,Sean S. Cunningham
25199,0,27843,1989,Dorian Walker
17819,0,0,1989,Bruce Beresford
13928,0,0,1989,John Lasseter
3064,0,0,1989,Emile Ardolino
28169,0,0,1989,Michael Herz
925,6500000,37295445,1989,Spike Lee
26953,0,0,1989,David Schmoeller
10705,9000000,0,1989,Kenneth Branagh
1779,0,0,1989,Michael Moore
21512,0,882290,1989,David Webb Peoples
31606,0,0,1989,Andrew Davis
17362,0,3960327,1989,Joan Micklin Silver
11305,2800000,0,1989,Jim Jarmusch
19142,0,192816,1989,Jim Wynorski
11937,0,0,1989,Jamie Uys
11361,5000000,11642254,1989,Dominique Othenin-Girard
2028,0,20036737,1989,Cameron Crowe
15142,0,0,1989,Marc Rocco
27418,12000000,15942628,1989,John Irvin
8216,750000,0,1989,Peter Jackson
11475,0,0,1989,Aki Kaurismäki
15618,0,0,1989,Stuart Gordon
39787,0,0,1989,David Hugh Jones
22102,0,0,1989,Jeff Kanew
4296,0,0,1989,Michael Anderson
2323,0,84431625,1989,Phil Alden Robinson
11828,0,0,1989,Terry Jones
10135,15000000,30050028,1989,Rowdy Herrington
14628,8045760,35150960,1989,Michael Ritchie
29185,0,20047604,1989,Peter Yates
2263,0,0,1989,Costa-Gavras
31004,0,4557214,1989,Carl Schenkel
16182,0,0,1989,Herbert Wise
1380,0,2777280,1989,Graeme Clifford
47045,0,12065892,1989,Stan Dragoti
31608,15000000,40590000,1989,Francis Veber
34312,0,0,1989,Michael A. Simpson
18111,2000000,0,1989,Brian Yuzna
37606,33000000,1132112,1989,Miloš Forman
476,2500000,4729352,1989,Gus Van Sant
183,6000000,14278900,1989,Todd Holland
26360,0,0,1989,D.A. Pennebaker
19157,0,0,1989,Valerie Breiman
24077,0,0,1989,Mel Smith
32261,0,8800000,1989,Michael Caton-Jones
11465,0,0,1989,Jim McBride
38695,0,0,1989,Patrice Leconte
11959,5000000,0,1989,Jay Levey
14621,0,0,1989,John G. Avildsen
17190,0,0,1989,Thom Eberhardt
20006,0,0,1989,Buddy Van Horn
300589,0,0,1989,Simon Wincer
31583,4000000,0,1989,John Dahl
22244,0,0,1989,Brian Yuzna
15138,7000000,793775,1989,Richard Greenberg
32059,0,0,1989,Pat O'Connor
19118,0,0,1989,Joe Pytka
38084,0,1738897,1989,James Isaac
141859,0,0,1989,Don Boyd
20607,0,0,1989,José Luis Cuerda
11157,0,0,1989,Susan Seidelman
10551,0,12195695,1989,Sidney Lumet
31150,130000,0,1989,Scott Spiegel
52106,0,0,1989,Neri Parenti
28774,0,1919653,1989,Philippe Mora
30666,0,1519796,1989,Jeff Burr
20423,0,0,1989,Al Reinert
10020,25000000,377350553,1991,Gary Trousdale
280,100000000,520000000,1991,James Cameron
879,70000000,300854823,1991,Steven Spielberg
8367,48000000,390493908,1991,Kevin Reynolds
8010,30000000,15556340,1991,Russell Mulcahy
1598,35000000,182300000,1991,Martin Scorsese
174,27000000,96900000,1991,Nicholas Meyer
37137,23000000,86930411,1991,David Zucker
1089,24000000,83531958,1991,Kathryn Bigelow
1649,0,0,1991,Peter Hewitt
2924,75000000,152368585,1991,Ron Howard
2907,30000000,191502426,1991,Barry Sonnenfeld
9292,65000000,17218080,1991,Michael Lehmann
10249,42000000,62000000,1991,Joe Johnston
1541,16000000,45361000,1991,Ridley Scott
10537,38000000,34416893,1991,Oliver Stone
1497,25000000,78,1991,Michael Pressman
11933,40000000,8479793,1991,Dan Aykroyd
10380,0,0,1991,Phil Nibbelink
274,19000000,272742922,1991,Jonathan Demme
290,9000000,6153939,1991,Joel Coen
4032,16500000,0,1991,Howard Zieff
9079,0,0,1991,Joel Schumacher
11284,11000000,34872033,1991,Rachel Talalay
468,2500000,0,1991,Gus Van Sant
9319,29000000,59509925,1991,Tony Scott
820,40000000,205405498,1991,Oliver Stone
650,6500000,57504069,1991,John Singleton
2453,23000000,7434726,1991,Simon Wincer
9594,15000000,30102717,1991,Sheldon Lettich
12627,0,0,1991,Jacques Rivette
10276,35000000,63710000,1991,Frank Oz
339,0,2015810,1991,Jim Jarmusch
11187,13000000,20560255,1991,Jack Bender
13122,6000000,0,1991,Wes Craven
1406,26000000,124033791,1991,Ron Underwood
9595,26000000,181096164,1991,Jim Abrahams
23438,0,0,1991,Steve Miner
13888,11000000,2807854,1991,William A. Graham
2107,0,0,1991,Mick Jackson
1633,11000000,119418501,1991,Jon Avnet
11384,0,65595485,1991,John Badham
13154,8000000,2275557,1991,Mark L. Lester
7442,19000000,174999005,1991,Joseph Ruben
13697,0,0,1991,Lawrence Kasdan
20421,18000000,11657385,1991,Don Bluth
10969,0,0,1991,Alan J. Levi
2742,16000000,0,1991,David Cronenberg
36630,0,0,1991,Sam Pillsbury
20289,0,0,1991,Lili Fini Zanuck
6524,0,0,1991,Mel Brooks
11846,0,89325780,1991,Charles Shyer
177,24000000,41895491,1991,Terry Gilliam
24734,0,3106559,1991,Franc Roddam
11364,0,0,1991,Mike Nichols
15413,10000000,25196249,1991,Stephen Herek
19200,14000000,2735731,1991,Woody Allen
10337,30000000,49114016,1991,Barry Levinson
1496,6000000,1193062,1991,David Kellogg
14362,14000000,39673161,1991,John Flynn
28597,0,0,1991,Brian Levant
32685,0,0,1991,John R. Cherry III
10750,0,15073942,1991,"Daniel Petrie, Jr."
30815,8000000,0,1991,Alan Rudolph
10333,30000000,74787599,1991,Barbra Streisand
21828,0,2415396,1991,John Duigan
1713,14000000,32482682,1991,Spike Lee
11504,0,0,1991,Burt Kennedy
47090,2000000,0,1991,Stuart Gordon
12186,0,0,1991,Albert Brooks
10804,0,0,1991,David S. Ward
11498,0,38016380,1991,Kenneth Branagh
44909,0,0,1991,John Carl Buechler
20978,0,0,1991,Gérard Lauzier
10379,0,13,1991,Ate de Jong
27769,0,0,1991,Tom McLoughlin
25562,0,36489888,1991,Michael Hoffman
15026,0,0,1991,Steve Wang
16270,0,0,1991,Bryan Gordon
11894,0,0,1991,John Hughes
10952,8500000,47624253,1991,Mario Van Peebles
41780,8000000,10400000,1991,Bill Duke
12702,0,0,1991,Kristine Peterson
26561,0,13200170,1991,Mike Newell
11890,35000000,23562716,1991,John Landis
10174,0,29,1991,Alek Keshishian
24993,0,1250712,1991,Albert Pyun
20704,0,0,1991,Stan Dragoti
17792,0,0,1991,Jorge Montesi
1358,0,0,1991,Errol Morris
19065,0,0,1991,Nadia Tass
18886,35000000,0,1991,John Milius
3784,0,22773535,1991,Garry Marshall
22434,0,7788597,1991,William Dear
6463,0,0,1991,Norman Jewison
14904,0,524668,1991,Jocelyn Moorhouse
11663,0,0,1991,Alan Parker
28859,0,0,1991,Maria Lease
20096,0,0,1991,Terry Hughes
12647,48000000,0,1991,Robert Benton
41805,0,0,1991,Jeff Kanew
11521,0,0,1991,Jodie Foster
21219,23000000,20246790,1991,Michael Karbelnikoff
1483,33000,0,1991,E. Elias Merhige
9585,0,0,1991,Brian Gilbert
4539,0,0,1991,Eleanor Coppola
17956,0,0,1991,Ken Kwapis
11175,0,0,1991,Terence Hill
17990,0,0,1991,James Lapine
15771,0,0,1991,Michael Apted
2071,22000000,11511031,1991,Wolfgang Petersen
12227,14000000,34793160,1991,Randal Kleiser
2611,0,21830957,1991,Chris Columbus
10261,0,0,1991,Blake Edwards
9546,0,0,1991,Russell Mulcahy
2125,0,0,1991,Lewis Teague
25330,17000000,4603929,1991,Peter Faiman
47647,0,0,1991,Gordon Chan
14022,0,0,1991,Richard Linklater
34376,13000000,3752426,1991,Stewart Raffill
56321,0,0,1991,Jaco Van Dormael
30694,0,0,1991,Dan O'Bannon
26956,800000,0,1991,David DeCoteau
5048,0,1750301,1991,Peter Greenaway
28455,0,0,1991,Damian Harris
13644,0,14812000,1991,Robert Lieberman
26291,0,0,1991,Bobcat Goldthwait
17474,0,2853801,1991,Robert Mulligan
16820,16400000,0,1991,Richard Franklin
11821,0,0,1991,Michael Caton-Jones
41791,0,0,1991,Mira Nair
14667,0,0,1991,Nancy Savoca
31544,0,4654288,1991,Aaron Norris
562,28000000,140767956,1988,John McTiernan
2280,18000000,151668774,1988,Penny Marshall
37136,12000000,78756177,1988,David Zucker
13704,8000000,22433275,1988,Greg Beeman
4011,15000000,73326666,1988,Tim Burton
380,25000000,354825435,1988,Barry Levinson
11690,1500000,11806119,1988,Newt Arnold
9602,39000000,288752301,1988,John Landis
1370,63000000,189015611,1988,Peter MacDonald
10651,20000000,0,1988,Buddy Van Horn
12233,0,0,1988,George Scribner
9493,15000000,216614388,1988,Ivan Reitman
856,70000000,329803958,1988,Robert Zemeckis
12144,12300000,84460846,1988,Don Bluth
7520,20000000,171504781,1988,Roger Donaldson
9647,0,60328000,1988,Richard Donner
10585,9000000,44196684,1988,Tom Holland
847,35000000,57269863,1988,Ron Howard
9396,0,239606210,1988,John Cornell
10131,7000000,72500000,1988,Renny Harlin
10141,0,42039085,1988,Frank Oz
287,7000000,50888000,1988,Ron Shelton
9604,29000000,34994648,1988,Walter Hill
623,7500000,62493712,1988,Charles Crichton
11825,0,19510371,1988,Alan Myerson
11966,0,21630088,1988,Kenneth Johnson
9599,19000000,8247943,1988,Chuck Russell
11285,17500000,25024919,1988,Daniel Petrie
5680,0,5596267,1988,James Signorelli
10644,0,0,1988,Philip Kaufman
2640,0,1108462,1988,Michael Lehmann
8740,0,0,1988,George Sluizer
1632,15000000,34604000,1988,Alan Parker
18086,0,2983784,1988,Tommy Lee Wallace
3525,28000000,103173635,1988,Mike Nichols
8337,4000000,13008928,1988,John Carpenter
15158,3000000,7282851,1988,Don Coscarelli
10128,16000000,0,1988,Graham Baker
12710,0,0,1988,Jim Abrahams
11357,5000000,17768757,1988,Dwight H. Little
10117,7000000,20256975,1988,Craig R. Baxley
2321,10000000,21486757,1988,Jonathan Demme
22478,0,0,1988,Woody Allen
10281,2800000,19170001,1988,John Carl Buechler
11082,0,0,1988,Carl Schultz
859,14000000,34670720,1988,Stephen Frears
12120,20000000,13854000,1988,Richard Benjamin
10675,20000000,17637950,1988,Roman Polanski
20196,0,5935269,1988,Stewart Raffill
16296,2000000,0,1988,Stephen Chiodo
15267,0,0,1988,Kevin Reynolds
27362,0,0,1988,Peter Greenaway
21733,0,0,1988,Sammo Hung
9748,0,12706478,1988,Annabel Jankel
24929,6200000,9205924,1988,Ken Wiederhorn
12582,0,0,1988,Thom Eberhardt
18509,0,0,1988,Allan Arkush
11955,0,0,1988,Sidney J. Furie
8677,0,0,1988,Roger Young
10306,10500000,14144000,1988,Gary Sherman
14506,0,0,1988,Terry Gilliam
27352,0,6193901,1988,Aaron Norris
11851,0,20324096,1988,Peter Hyams
9013,30000000,38413606,1988,Martin Brest
18214,0,0,1988,Eric Karson
9395,7500000,18869631,1988,Andrew Davis
11051,7000000,8373585,1988,Martin Scorsese
21362,0,7399763,1988,Neil Jordan
26515,0,0,1988,Stan Winston
10868,0,0,1988,Jonathan Kaplan
48309,1300000,354704,1988,Renny Harlin
11054,0,0,1988,John Waters
18161,0,0,1988,Phil Joanou
9064,0,12090735,1988,Tony Randel
13192,22000000,0,1988,Colin Chilvers
2617,24000000,43455230,1988,Howard Deutch
10130,22000000,0,1988,Michael Apted
11191,0,0,1988,Donald Petrie
36739,0,0,1988,Spike Lee
29095,0,0,1988,Anthony Hickox
13927,0,0,1988,John Lasseter
9540,13000000,8038508,1988,David Cronenberg
41799,0,0,1988,Terence Davies
26386,6000000,28202109,1988,John R. Cherry III
24679,0,0,1988,Clint Eastwood
12714,0,0,1988,John Hughes
59797,4000000,9797098,1988,Andrew Fleming
40095,5000000,0,1988,Mark Goldblatt
13350,0,0,1988,Charles A. Nichols
5241,0,1547397,1988,Zalman King
34311,0,0,1988,Michael A. Simpson
24924,1200000,3109904,1988,Kevin Tenney
13554,0,0,1988,John Sayles
10132,4000000,3468572,1988,Oliver Stone
17170,0,0,1988,James Bridges
2210,10000000,3916303,1988,Julien Temple
15592,0,57041866,1988,Garry Marshall
20443,0,0,1988,Bud Smith 
25998,0,0,1988,Mou Tun-fei
10001,0,0,1988,Yahoo Serious
14285,0,0,1988,Errol Morris
14911,0,3184348,1988,Peter Markle
9717,0,29300000,1988,Roger Spottiswoode
30502,0,15122000,1988,Randal Kleiser
10396,23000000,0,1988,Robert Towne
40820,15000000,21032267,1988,David Seltzer
10127,4500000,3813293,1988,Mick Garris
4271,0,0,1988,Étienne Chatiliez
29787,7000000,5344577,1988,George A. Romero
28176,0,0,1988,Francis Ford Coppola
27412,23000,0,1988,Fred Olen Ray
51247,0,0,1988,Richard Boden
26044,0,14681192,1988,Bud Yorkin
15482,0,0,1988,John De Bello
14240,1100000,0,1988,William Lustig
24348,2500000,589244,1988,Godfrey Reggio
11503,7000000,19595031,1988,Wes Craven
18197,0,2835116,1988,Sidney Lumet
26603,0,0,1988,Brian Gilbert
10126,6000000,46616067,1988,Dennis Hopper
19382,20000000,51684798,1988,Mike Nichols
23752,0,0,1988,Michael Ritchie
7091,2000000,725131,1988,Robert Bierman
28452,0,0,1988,Juan Piquer Simón
14170,0,0,1988,George Roy Hill
31052,0,0,1988,Lawrence Kasdan
40168,425000,0,1988,William Wesley
17006,0,0,1988,Keenen Ivory Wayans
29154,0,13994920,1988,Ramón Menéndez
11347,2500000,1189315,1988,Ken Russell
22572,0,0,1988,Donald G. Jackson
41965,0,241,1988,Bernard Rose
26723,0,0,1988,Andrew Solt
38965,0,0,1988,Paul Flaherty
37211,0,0,1988,Ray Patterson
36724,0,0,1988,Penelope Spheeris
35119,15000000,6908797,1988,Fred Schepisi
26355,0,17514553,1988,John G. Avildsen
12663,16000000,4192440,1988,Joseph Zito
68352,0,0,1988,Brian Mills
29739,0,0,1988,Alan Metter
19051,5000000,3569939,1988,Ken Annakin
201281,0,0,1988,Marilyn Fox
27814,0,0,1988,Frank Henenlotter
106,18000000,98235548,1987,John McTiernan
600,17000000,46357676,1987,Stanley Kubrick
88,6000000,213954274,1987,Emile Ardolino
957,22700000,38119483,1987,Mel Brooks
708,40000000,191185897,1987,John Glen
5548,13000000,53000000,1987,Paul Verhoeven
765,3600000,5923044,1987,Sam Raimi
941,15000000,120207127,1987,Richard Donner
865,27000000,38122105,1987,Paul Michael Glaser
580,23000000,51881013,1987,Joseph Sargent
2493,16000000,30857814,1987,Rob Reiner
10072,5000000,44793222,1987,Chuck Russell
10673,15000000,43848069,1987,Oliver Stone
96,20000000,299965036,1987,Tony Scott
11411,17000000,19300000,1987,Sidney J. Furie
378,6000000,29180280,1987,Joel Coen
117,25000000,76270454,1987,Brian De Palma
801,13000000,123922370,1987,Barry Levinson
746,23000000,43984230,1987,Bernardo Bertolucci
10998,14000000,320145693,1987,Adrian Lyne
10587,0,28061343,1987,Jim Drake
2614,0,25893810,1987,Joe Dante
2609,0,49230280,1987,John Hughes
635,17000000,17185632,1987,Alan Parker
1825,25000000,16057580,1987,Menahem Golan
11548,0,65088797,1987,Matthew Robbins
1547,8500000,32222567,1987,Joel Schumacher
6069,0,63766510,1987,George Miller
16288,3500000,14000000,1987,Michael Gornick
9964,25710,0,1987,Peter Jackson
10780,1880006,26713187,1987,Garry Marshall
10937,3000000,3221568,1987,Barbet Schroeder
12626,20000000,51249404,1987,James L. Brooks
15143,0,18553948,1987,Howard Deutch
918,18000000,39321715,1987,Blake Edwards
14367,0,34368475,1987,Chris Columbus
10023,20000000,66673516,1987,Tom Mankiewicz
13247,0,0,1987,Peter Harris
37530,0,7800000,1987,Ethan Wiley
11584,0,40050884,1987,Fred Schepisi
17258,15000000,13290368,1987,James Toback
13446,0,0,1987,Bruce Robinson
